HS10,Description,SUPC,SUPC_Desc,naics,naics_mod,naics_desc,ioic,HS4,pci_2023
207121000,"Meat,of spent fowl of species Gallus domesticus,not cut in pieces,frozen",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207129100,"Meat,of fowls of species Gallus domesticus,not cut in pieces,frozen,nes,w/a com",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207129200,"Meat,of fowls of species Gallus domesticus,not cut in pieces,frozen,nes,o/a com",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207131000,"Cuts & edible offal,of spent fowl of the species Gallus domesticus,fresh/chilled",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207139100,"Cuts & edbl offal,of fowl of species Gallus domesticus,fresh/chilled,nes,w/a com",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207139200,"Cuts & edible offal,of fowl species Gallus domesticus,fr/chd,bone in,nes,o/a com",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207139300,"Cuts & edbl offal,of fowl species Gallus domesticus,fr/chd,boneless,nes,o/a com",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207141010,"Leg quarters, of spent fowl of the species Gallus domesticus, frozen",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207141020,"Legs, o/t leg quarters, of spent fowl of the species Gallus domesticus, frozen",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207141030,"Wings,wing tips or pts thereof,of spent fowl of species Gallus domesticus,frozen",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207141040,"Edible offal, of spent fowl of the species Gallus domesticus, frozen",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207141090,"Cuts, of spent fowl of the species Gallus domesticus, frozen, nes",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207142100,"Fowl livers, of species Gallus domesticus, frozen, within access commitment",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207142200,"Fowl livers, of species Gallus domesticus, frozen, over access commitment",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207149110,"Leg quarters, of fowl of Gallus domesticus, frozen, nes,within access commitment",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207149120,"Legs,o/t quarters,of fowl species Gallus dom,frozen,nes,within access commitment",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207149130,"Wings,tips,pts t/o,of fowl Gallus domesticus,frozen,nes,within access commitment",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207149141,"Feet, of fowl of species Gallus domesticus, frozen, nes,within access commitment",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207149149,"Edbl offal,of fowl of species Gallus domesticus,frz,nes,within access commitment",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207149190,"Cuts, of fowl of species Gallus domesticus, frozen, nes,within access commitment",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207149200,"Cuts & edible offal,of fowl species Gallus domesticus,frozen,bone in,nes,o/a com",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207149300,"Cuts & edbl offal,of fowl species Gallus domesticus,frozen,boneless,nes,o/a com",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207241100,"Turkeys, domestic, whole, fresh/chilled, canner pack, within access commitment",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207241200,"Turkeys, domestic,whole, fresh/chilled, canner pack, over access commitment",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207249100,"Turkeys, domestic, whole,fresh/chilled,o/t canner pack, within access commitment",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207249200,"Turkeys, domestic, whole, fresh/chilled, o/t canner pack, over access commitment",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207251100,"Turkeys, domestic, whole, frozen, canner pack, within access commitment",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207251200,"Turkeys, domestic, whole frozen, canner pack, over access commitment",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207259100,"Turkeys, domestic, whole, frozen, o/t canner pack, within access commitment",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207259200,"Turkeys, domestic, whole, frozen, o/t canner pack, over access commitment",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207261000,"Turkey cuts & offal, domestic, fresh or chilled, within access commitment",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207262000,"Turkey cuts & offal, domestic, fresh or chilled, bone in, over access commitment",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207263000,"Turkey cuts and offal,domestic,fresh or chilled, boneless,over access commitment",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207271100,"Turkey livers, domestic, frozen, within access commitment",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207271200,"Turkey livers, domestic, frozen, over access commitment",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207279100,"Turkey cuts & offal, domestic, o/t livers, frozen, within access commitment",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207279200,"Turkey cuts & offal, domestic,o/t livers,frozen,bone in,over access commitment",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207279300,"Turkey cuts & offal,domestic,o/t livers,frozen,boneless,over access commitment",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207410000,"Meat and edible offal, of domestic ducks, not cut in pieces, fresh or chilled",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207420000,"Meat and edible offal, of domestic ducks, not cut in pieces, frozen",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207430000,"Fatty livers, of domestic ducks, fresh or chilled",MPG311603,Fresh and frozen poultry of all types,311611,311611,"MEAT OF LAMB, CUTS WITH BONE IN, NESOI, FROZEN",BS311600,207,-0.334
207440000,"Meat and edible offal, of domestic ducks, fresh or chilled,nes",MPG311603,Fresh and frozen poultry of all types,311615,311615,"MEAT & EDIBLE OFFAL OF DUCKS, FRESH/CHILLED, NESOI",BS311600,207,-0.334
207451000,"Domestic duck livers, frozen",MPG311603,Fresh and frozen poultry of all types,311615,311615,"MEAT AND EDIBLE OFFAL OF DUCKS, FROZEN, NESOI",BS311600,207,-0.334
207459000,"Other meat and edible offal, of domestic ducks, frozen, nes",MPG311603,Fresh and frozen poultry of all types,311615,311615,"MEAT AND EDIBLE OFFAL OF DUCKS, FROZEN, NESOI",BS311600,207,-0.334
207510000,"Meat & edible offal, of dom geese, not cut in pieces,fresh/chill,o/t fatty liver",MPG311603,Fresh and frozen poultry of all types,311615,311615,"GEESE, WHOLE, FRESH OR CHILLED",BS311600,207,-0.334
207520000,"Meat & edible offal, of domestic geese, not cut in pieces, frozen, o/t liver",MPG311603,Fresh and frozen poultry of all types,311615,311615,"GEESE, WHOLE, FROZEN",BS311600,207,-0.334
207530000,"Fatty livers of domestic geese, fresh or chilled",MPG311603,Fresh and frozen poultry of all types,311615,311615,"LIVERS OF GEESE, FATTY, FRESH OR CHILLED",BS311600,207,-0.334
207540000,"Meat and edible offal, of dom geese, fresh or chilled,o/t fatty livers,nes",MPG311603,Fresh and frozen poultry of all types,311615,311615,"MEAT & EDIBLE OFFAL OF GEESE, FRESH/CHILLED, NESOI",BS311600,207,-0.334
207551000,"Domestic geese livers, frozen, nes",MPG311603,Fresh and frozen poultry of all types,311615,311615,"MEAT AND EDIBLE OFFAL OF GEESE, FROZEN, NESOI",BS311600,207,-0.334
207559000,"Other meat and edible offal, of domestic geese, frozen, other than livers, nes",MPG311603,Fresh and frozen poultry of all types,311615,311615,"MEAT AND EDIBLE OFFAL OF GEESE, FROZEN, NESOI",BS311600,207,-0.334
207601100,"Meat & edible offal, of domestic guinea fowls,not cut in pieces,fresh or chilled",MPG311603,Fresh and frozen poultry of all types,311615,311615,"GUINEAS FOWLS, WHOLE, FRESH OR CHILLED",BS311600,207,-0.334
207601900,"Meat and edible offal, of domestic guinea fowls, fresh or chilled, nes",MPG311603,Fresh and frozen poultry of all types,311615,311615,"GUINEAS FOWLS, WHOLE, FRESH OR CHILLED",BS311600,207,-0.334
207602000,"Meat and edible offal, of domestic guinea fowls, not cut in pieces, frozen",MPG311603,Fresh and frozen poultry of all types,311615,311615,"GUINEA FOWLS, WHOLE, FROZEN",BS311600,207,-0.334
207609100,"Livers, of domestic guinea fowls, frozen",MPG311603,Fresh and frozen poultry of all types,311615,311615,"MEAT AND EDIBLE OFFAL OF GUINEA FOWLS, FROZEN, NES",BS311600,207,-0.334
207609900,"Other meat and edible offal, of domestic guinea fowls, frozen, nes",MPG311603,Fresh and frozen poultry of all types,311615,311615,"MEAT AND EDIBLE OFFAL OF GUINEA FOWLS, FROZEN, NES",BS311600,207,-0.334
208100000,"Rabbit or hare meat and edible meat offal, fresh, chilled or frozen",MPG311605,"Processed meat products, other miscellaneous meats and animal by-products",311615,311615,"MEAT AND EDIBLE OFFAL OF GUINEA FOWLS, FROZEN, NES",BS311600,208,0.097
208300000,"Meat and edible meat offal of primates, fresh, chilled or frozen",MPG311605,"Processed meat products, other miscellaneous meats and animal by-products",311615,311615,"PRIMATE MEAT & EDIBLE OFFAL,FRESH,CHILLED,FROZEN",BS311600,208,0.097
208401000,"Meat and edible meat offal, of whales, fresh, chilled or frozen",MPG311605,"Processed meat products, other miscellaneous meats and animal by-products",311611,311611,"MEAT & OFFAL OF WHALES, MANATEES, ETC, FR/CH, FRZN",BS311600,208,0.097
208409000,"Meat & edible meat offal,of dolphins,manatees,dugongs,seals,etc,fr/chd/frz,nes",MPG311605,"Processed meat products, other miscellaneous meats and animal by-products",311611,311611,"MEAT & OFFAL OF WHALES, MANATEES, ETC, FR/CH, FRZN",BS311600,208,0.097
208500000,"Meat and edible meat offal of reptiles,incl snakes and turtles,fresh,chilled/frz",MPG311605,"Processed meat products, other miscellaneous meats and animal by-products",311615,311615,"REPTILE MEAT & EDIBLE OFFAL, FRESH/CHILD/FROZN",BS311600,208,0.097
208600000,"Meat and edible meat offal, of camels and other camelids, fresh/chilled/frozen",MPG311605,"Processed meat products, other miscellaneous meats and animal by-products",311611,311611,"MEAT & EDIBLE OFFAL OF CAMELS, FR/CHL/FZ",BS311600,208,0.097
208900010,"Deer meat and edible offal, fresh, chilled or frozen",MPG311605,"Processed meat products, other miscellaneous meats and animal by-products",311611,311611,"MEAT & EDIBLE OFFAL OF CAMELS, FR/CHL/FZ",BS311600,208,0.097
208900020,"Frog legs, fresh, chilled or frozen",MPG311605,"Processed meat products, other miscellaneous meats and animal by-products",311611,311611,"MEAT & EDIBLE OFFAL OF CAMELS, FR/CHL/FZ",BS311600,208,0.097
208900090,"Meat and edible meat offal, fresh, chilled or frozen, o/t deer/frogs' legs,nes",MPG311605,"Processed meat products, other miscellaneous meats and animal by-products",311611,311611,"MEAT & EDIBLE OFFAL OF CAMELS, FR/CHL/FZ",BS311600,208,0.097
209100000,"Pig fat,lean meat free,n rendered or o/w extrc,fr/chd/frz/sa/in brine/dr/smoked",MPG311605,"Processed meat products, other miscellaneous meats and animal by-products",311611,311611,"PIG FAT, FR/CH FRZN SALTD BRINE DRIED SMKD",BS311600,209,0.4
209901000,"Fat,of fowls Gallus domesticus,n rendered or o/w extrc,fr/chd/frz/sa/etc,w/a com",MPG311605,"Processed meat products, other miscellaneous meats and animal by-products",311615,311615,POULTRY FAT FR/CH FRZN SALTD BRINE DRIED SMKD,BS311600,209,0.4
209902000,"Fat,of fowls Gallus domesticus,n rendered or o/w extrc,fr/chd/frz/sa/etc,o/a com",MPG311605,"Processed meat products, other miscellaneous meats and animal by-products",311615,311615,POULTRY FAT FR/CH FRZN SALTD BRINE DRIED SMKD,BS311600,209,0.4
209903000,"Turkey fat,dom,n rendered or o/w extrc,fr/chd/frz/salted/brine/dr/smoked,w/a com",MPG311605,"Processed meat products, other miscellaneous meats and animal by-products",311615,311615,POULTRY FAT FR/CH FRZN SALTD BRINE DRIED SMKD,BS311600,209,0.4
209904000,"Turkey fat,dom,n rendered or o/w extrc,fr/chd/frz/salted/brine/dr/smoked,o/a com",MPG311605,"Processed meat products, other miscellaneous meats and animal by-products",311615,311615,POULTRY FAT FR/CH FRZN SALTD BRINE DRIED SMKD,BS311600,209,0.4
209909000,"Duck,geese & guinea fowls fat,n rendered or o/a com extrc,fr/chd/frz/sal/dr/etc",MPG311605,"Processed meat products, other miscellaneous meats and animal by-products",311615,311615,POULTRY FAT FR/CH FRZN SALTD BRINE DRIED SMKD,BS311600,209,0.4
210110000,"Hams, shoulders and cuts thereof, of swine, with bone in, cured",MPG311605,"Processed meat products, other miscellaneous meats and animal by-products",311615,311615,POULTRY FAT FR/CH FRZN SALTD BRINE DRIED SMKD,BS311600,210,-0.023
210120000,"Bellies, streaky and cuts thereof, of swine, cured",MPG311605,"Processed meat products, other miscellaneous meats and animal by-products",311615,311615,POULTRY FAT FR/CH FRZN SALTD BRINE DRIED SMKD,BS311600,210,-0.023
210190000,"Meat of swine, nes, salted, in brine, dried or smoked",MPG311605,"Processed meat products, other miscellaneous meats and animal by-products",311615,311615,POULTRY FAT FR/CH FRZN SALTD BRINE DRIED SMKD,BS311600,210,-0.023
210200000,"Bovine meat, cured",MPG311605,"Processed meat products, other miscellaneous meats and animal by-products",311615,311615,POULTRY FAT FR/CH FRZN SALTD BRINE DRIED SMKD,BS311600,210,-0.023
210910000,"Meat & edible meat offal, cured, and flours & meals, of primates",MPG311605,"Processed meat products, other miscellaneous meats and animal by-products",311611,311611,"PRIMATE MEAT&OFFAL,SLTD,DRD,SMKD,INCL FLOUR/MEAL",BS311600,210,-0.023
210920000,"Meat & edbl meat offal,sa/in brine/dr/smoked, flours & meals,of whales,seals,etc",MPG311605,"Processed meat products, other miscellaneous meats and animal by-products",311611,311611,"WHALE/DOLPHIN MEAT&OFFAL,SLTD,DRD,SMKD,FLOUR/MEAL",BS311600,210,-0.023
210930000,"Meat & edible meat offal,cured,and flours & meals,of reptiles,incl snake,turtle",MPG311605,"Processed meat products, other miscellaneous meats and animal by-products",311611,311611,"REPTILE MEAT&OFFAL,SLTD,DRD,SMKD, INCL FLOUR/MEAL",BS311600,210,-0.023
210991100,"Meat,of fowl Gallus domesticus,salted/brine/dr/smoked,within access commitment",MPG311605,"Processed meat products, other miscellaneous meats and animal by-products",311611,311611,"REPTILE MEAT&OFFAL,SLTD,DRD,SMKD, INCL FLOUR/MEAL",BS311600,210,-0.023
210991200,"Meat,of fowl Gallus domesticus,salted/brine/dr/smoked,bone in,over access commit",MPG311605,"Processed meat products, other miscellaneous meats and animal by-products",311611,311611,"REPTILE MEAT&OFFAL,SLTD,DRD,SMKD, INCL FLOUR/MEAL",BS311600,210,-0.023
210991300,"Meat,of fowl Gallus domesticus,salted/brine/dr/smok,boneless,over access commit",MPG311605,"Processed meat products, other miscellaneous meats and animal by-products",311611,311611,"REPTILE MEAT&OFFAL,SLTD,DRD,SMKD, INCL FLOUR/MEAL",BS311600,210,-0.023
210991400,"Turkey meat,salted,brine,dried or smoked, incl flours/meals, w/a",MPG311605,"Processed meat products, other miscellaneous meats and animal by-products",311611,311611,"REPTILE MEAT&OFFAL,SLTD,DRD,SMKD, INCL FLOUR/MEAL",BS311600,210,-0.023
210991500,"Turkey meat,bone in,salted/brine/dried or smoked,incl flours/meals, o/a",MPG311605,"Processed meat products, other miscellaneous meats and animal by-products",311611,311611,"REPTILE MEAT&OFFAL,SLTD,DRD,SMKD, INCL FLOUR/MEAL",BS311600,210,-0.023
210991600,"Turkey meat,boneless,salted,brine,dried or smoked, incl flours/meals, o/a",MPG311605,"Processed meat products, other miscellaneous meats and animal by-products",311611,311611,"REPTILE MEAT&OFFAL,SLTD,DRD,SMKD, INCL FLOUR/MEAL",BS311600,210,-0.023
210991900,"Poultry meat,salted,brine,dried or smoked, incl flours/meals, nes",MPG311605,"Processed meat products, other miscellaneous meats and animal by-products",311611,311611,"REPTILE MEAT&OFFAL,SLTD,DRD,SMKD, INCL FLOUR/MEAL",BS311600,210,-0.023
