IndustryCode,Origin,Dest,tau_nodist,TEC,Desc
BS325600,NB,NU,1.350911031,35.09%," Soap, Cleaning Compound and Toilet Preparation Manufacturing"
BS325900,NB,NU,1.050901077,5.09%, Other Chemical Product Manufacturing
BS326100,NB,NU,1,0.00%, Plastic Product Manufacturing
BS326200,NB,NU,1,0.00%, Rubber Product Manufacturing
BS327A00,NB,NU,1,0.00%, Non-Metallic Mineral Product Manufacturing (except Cement and Concrete Products)
BS327300,NB,NU,1.440683115,44.07%, Rubber Product Manufacturing
BS331100,NB,NU,1,0.00%, Primary Metal Manufacturing
BS331200,NB,NU,1,0.00%, Iron and Steel Mills and Ferro-Alloy Manufacturing
BS331300,NB,NU,1,0.00%, Steel Product Manufacturing from Purchased Steel
BS331400,NB,NU,1,0.00%, Alumina and Aluminum Production and Processing
BS331500,NB,NU,1,0.00%, Non-Ferrous Metal (except Aluminum) Production and Processing
BS332100,NB,NU,1,0.00%, Fabricated Metal Product Manufacturing
BS332A00,NB,NU,3.222217293,222.22%," Coating, Engraving, Heat Treating and Allied Activities"
BS332300,NB,NU,1,0.00%, Forging and Stamping
BS332400,NB,NU,1,0.00%, Architectural and Structural Metals Manufacturing
BS332500,NB,NU,1,0.00%, Hardware Manufacturing
BS332600,NB,NU,1,0.00%, Spring and Wire Product Manufacturing
BS332700,NB,NU,1,0.00%," Machine shops, turned product, and screw, nut and bolt manufacturing"
BS332800,NB,NU,1,0.00%," Coating, Engraving, Heat Treating and Allied Activities"
BS333100,NB,NU,1,0.00%," Agricultural, construction and mining machinery manufacturing"
BS333200,NB,NU,1,0.00%, Industrial Machinery Manufacturing
BS333300,NB,NU,1,0.00%, Industrial Machinery Manufacturing
BS333400,NB,NU,1,0.00%, Commercial and Service Industry Machinery Manufacturing
BS333500,NB,NU,1,0.00%," Ventilation, Heating, Air-Conditioning and Commercial Refrigeration Equipment Manufacturing"
BS333600,NB,NU,1,0.00%, Metalworking Machinery Manufacturing
BS333900,NB,NU,1,0.00%," Engine, Turbine and Power Transmission Equipment Manufacturing"
BS334100,NB,NU,1,0.00%, Computer and Peripheral Equipment Manufacturing
BS334200,NB,NU,1,0.00%, Communications Equipment Manufacturing
BS334A00,NB,NU,1,0.00%, Semiconductor and Other Electronic Component Manufacturing
BS334400,NB,NU,1,0.00%, Semiconductor and Other Electronic Component Manufacturing
BS335100,NB,NU,1,0.00%, Semiconductor and Other Electronic Component Manufacturing
BS335200,NB,NU,1,0.00%, Electric Lighting Equipment Manufacturing
BS335300,NB,NU,22.48440919,2148.44%, Electrical Equipment Manufacturing
BS335900,NB,NU,1,0.00%, Household Appliance Manufacturing
BS336110,NB,NU,1,0.00%, Automobile and Light-Duty Motor Vehicle Manufacturing
BS336120,NB,NU,1,0.00%, Heavy-Duty Truck Manufacturing
BS336200,NB,NU,1,0.00%, Motor Vehicle Body and Trailer Manufacturing
BS336310,NB,NU,1,0.00%, Motor Vehicle Parts Manufacturing
BS336320,NB,NU,1,0.00%, Motor Vehicle Gasoline Engine and Engine Parts Manufacturing
BS336330,NB,NU,1,0.00%, Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing
BS336340,NB,NU,1,0.00%, Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing
BS336350,NB,NU,1,0.00%, Motor Vehicle Brake System Manufacturing
BS336360,NB,NU,1,0.00%, Motor Vehicle Seating and Interior Trim Manufacturing
BS336370,NB,NU,1,0.00%, Motor Vehicle Seating and Interior Trim Manufacturing
BS336390,NB,NU,1,0.00%, Motor vehicle metal stamping
BS336400,NB,NU,1,0.00%, Aerospace Product and Parts Manufacturing
BS336500,NB,NU,1,0.00%, Railroad Rolling Stock Manufacturing
BS336600,NB,NU,1,0.00%, Ship and Boat Building
BS336900,NB,NU,1,0.00%, Other Transportation Equipment Manufacturing
BS337100,NB,NU,1,0.00%, Furniture and Related Product Manufacturing
BS337200,NB,NU,1,0.00%, Household and Institutional Furniture and Kitchen Cabinet Manufacturing
BS337900,NB,NU,1,0.00%, Office Furniture (including Fixtures) Manufacturing
BS339100,NB,NU,5.034273812,403.43%, Miscelleneous Manufacturing
BS339900,NB,NU,4.307585187,330.76%, Medical Equipment and Supplies Manufacturing
BS411000,NB,NU,1,0.00%, Farm Product Wholesaler-Distributors
BS412000,NB,NU,1,0.00%, Farm Product Wholesaler-Distributors
BS413000,NB,NU,1,0.00%, Petroleum Product Wholesaler-Distributors
BS414000,NB,NU,1,0.00%, Personal and Household Goods Wholesaler-Distributors
BS415000,NB,NU,6.011787288,501.18%, Personal and Household Goods Wholesaler-Distributors
BS416000,NB,NU,7.273809865,627.38%, Motor Vehicle and Parts Wholesaler-Distributors
BS417000,NB,NU,1,0.00%," Machinery, Equipment and Supplies Wholesaler-Distributors"
BS418000,NB,NU,1,0.00%, Miscellaneous Wholesaler-Distributors
BS419000,NB,NU,1,0.00%," Wholesale electronic markets, and agents and brokers"
BS441000,NB,NU,6.553689378,555.37%," Wholesale electronic markets, and agents and brokers"
BS442000,NB,NU,7.707046989,670.70%," Wholesale electronic markets, and agents and brokers"
BS443000,NB,NU,7.75728505,675.73%, Electronics and Appliance Stores
BS444000,NB,NU,7.223539235,622.35%, Electronics and Appliance Stores
BS445000,NB,NU,6.094718266,509.47%, Building material and garden equipment and supplies dealers
BS446000,NB,NU,5.318559572,431.86%, Health and Personal Care Stores
BS447000,NB,NU,4.214200628,321.42%, Health and Personal Care Stores
BS448000,NB,NU,6.090692427,509.07%, Gasoline Stations
BS451000,NB,NU,6.463216577,546.32%," Sporting goods, hobby, book and music stores"
BS452000,NB,NU,5.686703528,468.67%, General Merchandise Stores
BS453A00,NB,NU,5.788786842,478.88%, Miscellaneous store retailers
BS454000,NB,NU,4.205951986,320.60%, Miscellaneous store retailers
BS481000,NB,NU,2.320218045,132.02%, Non-Store Retailers
BS482000,NB,NU,10.64526414,964.53%, Rail Transportation
BS483000,NB,NU,3.967578538,296.76%, Water Transportation
BS484000,NB,NU,3.501391264,250.14%, Truck Transportation
BS485100,NB,NU,7.183293545,618.33%, Truck Transportation
BS48A000,NB,NU,1,0.00%, Urban Transit Systems
BS485300,NB,NU,7.716618014,671.66%, Urban Transit Systems
BS486A00,NB,NU,1,0.00%, Urban Transit Systems
BS486200,NB,NU,1,0.00%, Urban Transit Systems
BS488000,NB,NU,1,0.00%, Urban Transit Systems
BS491000,NB,NU,1,0.00%, Pipeline Transportation of Natural Gas
BS492000,NB,NU,1,0.00%, Couriers and Messengers
BS493000,NB,NU,1,0.00%, Warehousing and Storage
BS511110,NB,NU,1,0.00%, Information and Cultural Industries
BS5111A0,NB,NU,1,0.00%, Information and Cultural Industries
BS511200,NB,NU,1,0.00%, Information and Cultural Industries
BS5121A0,NB,NU,1,0.00%, Motion Picture and Sound Recording Industries
BS512130,NB,NU,4.787014509,378.70%, Motion Picture and Sound Recording Industries
BS512200,NB,NU,1,0.00%, Motion Picture and Video Exhibition
BS515100,NB,NU,1,0.00%, Radio and Television Broadcasting
BS515200,NB,NU,1,0.00%, Software Publishers
BS517000,NB,NU,3.387437446,238.74%, Pay and Specialty Television
BS518000,NB,NU,1,0.00%," Data Processing, Hosting, and Related Services"
BS519000,NB,NU,1,0.00%," Data Processing, Hosting, and Related Services"
BS521000,NB,NU,1,0.00%," Data Processing, Hosting, and Related Services"
BS5221A0,NB,NU,3.911580593,291.16%," Data Processing, Hosting, and Related Services"
BS522130,NB,NU,4.337391407,333.74%," Data Processing, Hosting, and Related Services"
BS522200,NB,NU,4.278973688,327.90%, Local Credit Unions
BS522300,NB,NU,1,0.00%, Local Credit Unions
BS52A000,NB,NU,1,0.00%, Insurance Carriers
BS524100,NB,NU,1,0.00%, Insurance Carriers
BS524200,NB,NU,1,0.00%, Insurance Carriers
BS531100,NB,NU,7.406684528,640.67%, Lessors of Real Estate
BS531A00,NB,NU,7.098042403,609.80%," Agencies, Brokerages and Other Insurance Related Activities"
BS5311A0,NB,NU,1,0.00%," Agencies, Brokerages and Other Insurance Related Activities"
BS532100,NB,NU,4.430373141,343.04%, Owner-Occupied Dwellings
BS532A00,NB,NU,1,0.00%, Owner-Occupied Dwellings
BS533000,NB,NU,1,0.00%, Owner-Occupied Dwellings
BS541100,NB,NU,1,0.00%," Professional, Scientific and Technical Services"
BS541200,NB,NU,1,0.00%," Accounting, Tax Preparation, Bookkeeping and Payroll Services"
BS541300,NB,NU,1,0.00%," Architectural, Engineering and Related Services"
BS541400,NB,NU,7.983821279,698.38%," Architectural, Engineering and Related Services"
BS541500,NB,NU,1,0.00%, Specialized Design Services
BS541600,NB,NU,1,0.00%, Specialized Design Services
BS541700,NB,NU,1,0.00%," Management, Scientific and Technical Consulting Services"
BS541800,NB,NU,6.070562781,507.06%," Advertising, Public Relations and Related Services"
BS541900,NB,NU,1,0.00%," Advertising, Public Relations, and Related Services"
BS551113,NB,NU,1,0.00%," Advertising, Public Relations, and Related Services"
BS561100,NB,NU,1,0.00%, Office administrative Services
BS561A00,NB,NU,1,0.00%, Services to Buildings and Dwellings
BS561300,NB,NU,1,0.00%, Office administrative Services
BS561400,NB,NU,1,0.00%, Business Support Services
BS561500,NB,NU,12.88068407,1188.07%, Business Support Services
BS561600,NB,NU,1,0.00%, Travel Arrangement and Reservation Services
BS561700,NB,NU,1,0.00%, Investigation and Security Services
BS562000,NB,NU,1,0.00%, Waste Management and Remediation Services
BS610000,NB,NU,1,0.00%, Educational Services
BS621100,NB,NU,1,0.00%, Offices of Physicians
BS621200,NB,NU,1,0.00%, Offices of Dentists
BS621A00,NB,NU,1,0.00%, Offices of Dentists
BS623000,NB,NU,7.302016676,630.20%, Miscellaneous Ambulatory Health Care Services
BS624000,NB,NU,1,0.00%, Nursing and Residential Care Facilities
BS71A000,NB,NU,4.930098758,393.01%, Gambling Industries
BS713A00,NB,NU,4.728345712,372.83%," Arts, Entertainment and Recreation"
BS713200,NB,NU,5.408670618,440.87%," Arts, Entertainment and Recreation"
BS721100,NB,NU,5.182128946,418.21%, Traveller Accommodation
BS721A00,NB,NU,4.916148834,391.61%, Traveller Accommodation
BS722000,NB,NU,3.814096808,281.41%," RV (Recreational Vehicle) Parks, Recreational Camps, and Rooming and Boarding Houses"
BS811100,NB,NU,1,0.00%, Repair and maintenance
BS811A00,NB,NU,6.989063401,598.91%, Automotive Repair and Maintenance
BS812A00,NB,NU,4.694174253,369.42%, Repair and Maintenance (except Automotive)
BS812200,NB,NU,1,0.00%, Repair and Maintenance (except Automotive)
BS812300,NB,NU,1,0.00%, Repair and Maintenance (except Automotive)
BS813000,NB,NU,1,0.00%, Dry Cleaning and Laundry Services
BS814000,NB,NU,1,0.00%, Professional and Similar Organizations
NP610000,NB,NU,6.359607424,535.96%, Non-Profit Education Services
NP621000,NB,NU,1,0.00%, Educational Services
NP624000,NB,NU,8.793708344,779.37%, Social Assistance
NP710000,NB,NU,1,0.00%," Arts, Entertainment and Recreation"
NP813100,NB,NU,6.282685409,528.27%, Religious Organizations
NP813A00,NB,NU,6.579939981,557.99%, Religious Organizations
NP999999,NB,NU,7.053533764,605.35%, Religious Organizations
GS611100,NB,NU,5.962151463,496.22%, Government Education Services
GS611200,NB,NU,6.203772933,520.38%, Elementary and Secondary Schools
GS611300,NB,NU,4.053275859,305.33%, Community Colleges and C.E.G.E.P.s
GS611A00,NB,NU,1,0.00%, Community Colleges and C.E.G.E.P.s
GS622000,NB,NU,6.319930393,531.99%, Hospitals
GS623000,NB,NU,9.4242795,842.43%, Nursing and Residential Care Facilities
GS911100,NB,NU,13.79271605,1279.27%, Defence Services
GS911A00,NB,NU,14.62178577,1362.18%, Other federal government services (except defence)
GS912000,NB,NU,11.06032188,1006.03%, Other Provincial and Territorial Government Services
GS913000,NB,NU,9.244936606,824.49%, Other Municipal Government Services
GS914000,NB,NU,1,0.00%, Other Aboriginal Government Services
BS111A00,NS,NU,1,0.00%,#N/A
BS1114A0,NS,NU,1,0.00%,#N/A
BS112A00,NS,NU,1,0.00%, Animal Production
BS112500,NS,NU,1,0.00%, Animal Production
BS113000,NS,NU,2.675241228,167.52%, Forestry and Logging
BS114000,NS,NU,1,0.00%," Fishing, Hunting and Trapping"
BS115A00,NS,NU,1,0.00%, Support Activities for Forestry
BS115300,NS,NU,1,0.00%, Support Activities for Forestry
BS211110,NS,NU,1,0.00%, Oil and Gas Extraction
BS211140,NS,NU,1,0.00%, Non-Conventional Oil Extraction
BS212100,NS,NU,1,0.00%, Coal Mining
BS212210,NS,NU,1,0.00%, Iron Ore Mining
BS212220,NS,NU,1,0.00%, Iron Ore Mining
BS212230,NS,NU,1,0.00%, Gold and Silver Ore Mining
BS212290,NS,NU,1,0.00%," Copper, Nickel, Lead and Zinc Ore Mining"
BS212310,NS,NU,1,0.00%, Stone Mining and Quarrying
BS212320,NS,NU,1,0.00%," Sand, Gravel, Clay, and Ceramic and Refractory Minerals Mining and Quarrying"
BS212392,NS,NU,1,0.00%, Diamond Mining
BS21239A,NS,NU,1,0.00%, Other Non-Metallic Mineral Mining and Quarrying (except diamond and potash)
BS212396,NS,NU,1,0.00%, Diamond Mining
BS21311A,NS,NU,1,0.00%, Support Activities for Oil and Gas Extraction
BS21311B,NS,NU,1,0.00%, Support Activities for Oil and Gas Extraction
BS221100,NS,NU,1,0.00%," Electric Power Generation, Transmission and Distribution"
BS221200,NS,NU,1,0.00%," Electric Power Generation, Transmission and Distribution"
BS221300,NS,NU,1,0.00%, Natural Gas Distribution
BS23A000,NS,NU,1,0.00%, Residential Building Construction
BS23B000,NS,NU,1,0.00%, Non-Residential Building Construction
BS23C100,NS,NU,1,0.00%, Transportation Engineering Construction
BS23C200,NS,NU,1,0.00%, Oil and Gas Engineering Construction
BS23C300,NS,NU,1,0.00%, Electric Power Engineering Construction
BS23C400,NS,NU,1,0.00%, Communication Engineering Construction
BS23C500,NS,NU,1,0.00%, Other Engineering Construction
BS23D000,NS,NU,1,0.00%, Repair Construction
BS23E000,NS,NU,1,0.00%, Other Activities of the Construction Industry
BS311100,NS,NU,1,0.00%, Animal Food Manufacturing
BS311200,NS,NU,1.201732835,20.17%, Animal Food Manufacturing
BS311300,NS,NU,1,0.00%, Sugar and Confectionery Product Manufacturing
BS311400,NS,NU,1,0.00%, Fruit and Vegetable Preserving and Specialty Food Manufacturing
BS311500,NS,NU,1,0.00%, Dairy Product Manufacturing
BS311600,NS,NU,1,0.00%, Meat Product Manufacturing
BS311700,NS,NU,1,0.00%, Grain and Oilseed Milling
BS311800,NS,NU,1,0.00%, Grain and Oilseed Milling
BS311900,NS,NU,1.954358497,95.44%, Bakeries and Tortilla Manufacturing
BS312110,NS,NU,1,0.00%, Soft Drink and Ice Manufacturing
BS312120,NS,NU,8.76461237,776.46%, Breweries
BS3121A0,NS,NU,7.040673415,604.07%, Wineries and Distilleries
BS312200,NS,NU,1,0.00%, Tobacco Manufacturing
BS31A000,NS,NU,1,0.00%, Textile and Textile Product Mills
BS31B000,NS,NU,1,0.00%, Clothing and Leather and Allied Product Manufacturing
BS321100,NS,NU,1,0.00%, Sawmills and Wood Preservation
BS321200,NS,NU,1,0.00%," Veneer, Plywood and Engineered Wood Product Manufacturing"
BS321900,NS,NU,1,0.00%, Other Wood Product Manufacturing
BS322100,NS,NU,1,0.00%," Pulp, Paper and Paperboard Mills"
BS322200,NS,NU,1.254100681,25.41%, Converted Paper Product Manufacturing
BS323000,NS,NU,1,0.00%, Printing and Related Support Activities
BS324110,NS,NU,1.223626526,22.36%, Petroleum Refineries
BS3241A0,NS,NU,1.00957883,0.96%, Petroleum Refineries
BS325100,NS,NU,1,0.00%, Basic Chemical Manufacturing
BS325200,NS,NU,1.508154433,50.82%," Resin, Synthetic Rubber, and Artificial and Synthetic Fibres and Filaments Manufacturing"
BS325300,NS,NU,1,0.00%," Pesticides, Fertilizer and Other Agricultural Chemical Manufacturing"
BS325400,NS,NU,1,0.00%, Pharmaceutical and Medicine Manufacturing
BS325500,NS,NU,1.148785213,14.88%, Pharmaceutical and Medicine Manufacturing
BS325600,NS,NU,1,0.00%," Soap, Cleaning Compound and Toilet Preparation Manufacturing"
BS325900,NS,NU,1,0.00%, Other Chemical Product Manufacturing
BS326100,NS,NU,2.058312934,105.83%, Plastic Product Manufacturing
BS326200,NS,NU,2.762473893,176.25%, Rubber Product Manufacturing
BS327A00,NS,NU,1,0.00%, Non-Metallic Mineral Product Manufacturing (except Cement and Concrete Products)
BS327300,NS,NU,1.178583729,17.86%, Rubber Product Manufacturing
BS331100,NS,NU,1,0.00%, Primary Metal Manufacturing
BS331200,NS,NU,1,0.00%, Iron and Steel Mills and Ferro-Alloy Manufacturing
BS331300,NS,NU,1,0.00%, Steel Product Manufacturing from Purchased Steel
BS331400,NS,NU,1,0.00%, Alumina and Aluminum Production and Processing
BS331500,NS,NU,1,0.00%, Non-Ferrous Metal (except Aluminum) Production and Processing
BS332100,NS,NU,1.739849272,73.98%, Fabricated Metal Product Manufacturing
BS332A00,NS,NU,1.500024032,50.00%," Coating, Engraving, Heat Treating and Allied Activities"
BS332300,NS,NU,2.046404907,104.64%, Forging and Stamping
BS332400,NS,NU,2.093778845,109.38%, Architectural and Structural Metals Manufacturing
BS332500,NS,NU,2.110866728,111.09%, Hardware Manufacturing
BS332600,NS,NU,1.716060743,71.61%, Spring and Wire Product Manufacturing
BS332700,NS,NU,2.765253773,176.53%," Machine shops, turned product, and screw, nut and bolt manufacturing"
BS332800,NS,NU,2.685963207,168.60%," Coating, Engraving, Heat Treating and Allied Activities"
BS333100,NS,NU,1.928657712,92.87%," Agricultural, construction and mining machinery manufacturing"
BS333200,NS,NU,2.012942602,101.29%, Industrial Machinery Manufacturing
BS333300,NS,NU,2.917508874,191.75%, Industrial Machinery Manufacturing
BS333400,NS,NU,3.778457955,277.85%, Commercial and Service Industry Machinery Manufacturing
BS333500,NS,NU,4.470396769,347.04%," Ventilation, Heating, Air-Conditioning and Commercial Refrigeration Equipment Manufacturing"
BS333600,NS,NU,1.661747087,66.17%, Metalworking Machinery Manufacturing
BS333900,NS,NU,3.750298149,275.03%," Engine, Turbine and Power Transmission Equipment Manufacturing"
BS334100,NS,NU,2.76766726,176.77%, Computer and Peripheral Equipment Manufacturing
BS334200,NS,NU,3.042642167,204.26%, Communications Equipment Manufacturing
BS334A00,NS,NU,3.130046859,213.00%, Semiconductor and Other Electronic Component Manufacturing
BS334400,NS,NU,3.671087784,267.11%, Semiconductor and Other Electronic Component Manufacturing
BS335100,NS,NU,1,0.00%, Semiconductor and Other Electronic Component Manufacturing
BS335200,NS,NU,1,0.00%, Electric Lighting Equipment Manufacturing
BS335300,NS,NU,4.471521213,347.15%, Electrical Equipment Manufacturing
